MONOGRAFIA,"E109","Evolución de la aviación"
MONOGRAFIA,"E110","Evolución de las especies"
MONOGRAFIA,"E111","Evolución de los reptiles"
MONOGRAFIA,"E112","Evolución del barco"
MONOGRAFIA,"E113","Evolución del coche y el ferrocarril"
MONOGRAFIA,"E114","Explosión demográfica"
MONOGRAFIA,"E115","Expropiación petrolera 1"
MONOGRAFIA,"E116","Explotación petrolera 2"
MONOGRAFIA,"E117","Evolución de las comunicaciones"
MONOGRAFIA,"F1","Factor biótico y abiótico (Seres vivos y muertos)"
MONOGRAFIA,"F2","Factor biótico y abiótico (Seres vivos y muertos)"
MONOGRAFIA,"F3","Factor biótico y abiótico 2 (Seres vivos y muertos)"
MONOGRAFIA,"F4","Familia 1, La"
MONOGRAFIA,"F5","Familia 2, La"
MONOGRAFIA,"F6","Familia, La (Evolución y clasificación social)"
MONOGRAFIA,"F7","Familias vegetales, Las"
MONOGRAFIA,"F8","Fanerógamas, Las (Espermatófitas/Spermatophyta) (Plantas con semilla)"
MONOGRAFIA,"F9","Fanerógamas y criptógamas (Esporafitas/Acotiledóneas) (Plantas sin semilla)"
MONOGRAFIA,"F10","Fauna de México, La"
MONOGRAFIA,"F11","Fauna del sureste de México"
MONOGRAFIA,"F12","Fauna nociva"
MONOGRAFIA,"F13","Federalismo, El"
MONOGRAFIA,"F14","Fenicios, Los"
MONOGRAFIA,"F15","Fenicia y creta"
MONOGRAFIA,"F16","Fenómenos físicos y químicos"
MONOGRAFIA,"F17","Fenómenos naturales 1"
MONOGRAFIA,"F18","Fenómenos naturales 2"
MONOGRAFIA,"F19","Fenómenos naturales (Los temblores)"
MONOGRAFIA,"F20","Feria"
MONOGRAFIA,"F21","Fermentación, La"
MONOGRAFIA,"F22","Feudalismo, El"
MONOGRAFIA,"F23","Figuras y cuerpos geométricos"
MONOGRAFIA,"F24","Figuras y cuerpos geométricos"
MONOGRAFIA,"F25","Filósofos griegos"
MONOGRAFIA,"F27","Física y sus divisiones"
MONOGRAFIA,"F28","Física: Fuerza y movimiento"
MONOGRAFIA,"F29","Física, leyes de newton y pascal (Fuerza y trabajo)"
MONOGRAFIA,"F30","Física, principio de arquímedes (palancas y poleas)"
MONOGRAFIA,"F31","Fisiología humana 1"
MONOGRAFIA,"F32","Fisiología humana 2"
MONOGRAFIA,"F33","Flor, La"
MONOGRAFIA,"F34","Flores, Las"
MONOGRAFIA,"F35","Fósiles 1, Los"
MONOGRAFIA,"F36","Fósiles 2, Los"
MONOGRAFIA,"F37","Fotosíntesis, La"
MONOGRAFIA,"F37-A","Francia"
MONOGRAFIA,"F37-B","Fotosíntesis, La"
MONOGRAFIA,"F38","Fracciones y quebrados"
MONOGRAFIA,"F39","Frijol y sus derivados"
MONOGRAFIA,"F40","Frutas 1, Las"
MONOGRAFIA,"F41","Frutas 2, Las"
MONOGRAFIA,"F42","Frutas y verduras"
MONOGRAFIA,"F43","Fruto, El"
MONOGRAFIA,"F44","Fuerza y movimiento"
MONOGRAFIA,"F45","Fuerza y movimiento"
MONOGRAFIA,"F46","Fundación de Guadalajara"
MONOGRAFIA,"F47","Fundación de Monterrey"
MONOGRAFIA,"F48","Fundación de Puebla"
MONOGRAFIA,"F49","Fundación de Tenochtitlán"
MONOGRAFIA,"G1","Galaxia y la vía láctea, La"
MONOGRAFIA,"G2","Gallina y sus derivados"
MONOGRAFIA,"G3","Garantías individuales"
MONOGRAFIA,"G4","Garantías individuales 1 (Artículo 1 al 14)"
MONOGRAFIA,"G5","Garantías individuales 1 (Artículo 15 al 29"
MONOGRAFIA,"G6","Gases, Los"
MONOGRAFIA,"G7","Gastronomía mexicana"
MONOGRAFIA,"G8-A","Las generaciones de la humanidad"
MONOGRAFIA,"G8-B","Genética, La"
MONOGRAFIA,"G9","Geografía de México 1"
MONOGRAFIA,"G10","Geografía de México 2"
MONOGRAFIA,"G11","Geografía física (Espacios geográficos)"
MONOGRAFIA,"G12","Geometría, La"
MONOGRAFIA,"G13","Germinación, La"
MONOGRAFIA,"G14","Glaciaciones, Las"
MONOGRAFIA,"G15","Glándulas de secreción interna"
MONOGRAFIA,"G16","Globalización, La"
MONOGRAFIA,"G17","Grandes científicos 1, Físicos"
MONOGRAFIA,"G18","Grandes científicos 2, Medicina"
MONOGRAFIA,"G19","Grandes científicos 3, Medicina"
MONOGRAFIA,"G20","Grandes científicos 4, Química"
MONOGRAFIA,"G21","Grandes compositores y sus óperas"
MONOGRAFIA,"G22","Grandes descubrimientos de la humanidad"
MONOGRAFIA,"G23","Grandes descubrimientos de la medicina"
MONOGRAFIA,"G24","Granja, La"
MONOGRAFIA,"G25","Granos y cereales"
MONOGRAFIA,"G26","Gravedad, La"
MONOGRAFIA,"G27","Grecia: Atenas"
MONOGRAFIA,"G28","Grecia: Esparta"
MONOGRAFIA,"G29","Grecia: Macedonia"
MONOGRAFIA,"G30","Grupos étnicos de la república mexicana"
MONOGRAFIA,"G31-A","Guerra de corea"
MONOGRAFIA,"G31-B","Guerra fría"
MONOGRAFIA,"G32","Guerra de los pasteles, La"
MONOGRAFIA,"G33","Guerras púnicas"
MONOGRAFIA,"G34","Gusano de seda"
MONOGRAFIA,"G35","Gusto, La"
MONOGRAFIA,"H1-A","La hambruna. Víctimas del desarrollo mundial"
MONOGRAFIA,"H1","Hebreos, Los"
MONOGRAFIA,"H2","Helenismo, El"
MONOGRAFIA,"H3","Herbívoros y carnívoros"
MONOGRAFIA,"H4","Heroes de la independencia"
MONOGRAFIA,"H5","Herramientas del trabajo y agricultura"
MONOGRAFIA,"H6","Hidrosfera, La"
MONOGRAFIA,"H7","Hidrostática, La"
MONOGRAFIA,"H8","Higiene bucal 1"
MONOGRAFIA,"H9","Higiene bucal 1"
MONOGRAFIA,"H10","Higiene bucal 2"
MONOGRAFIA,"H11","Higiene escolar"
MONOGRAFIA,"H12","Higiene escolar"
MONOGRAFIA,"H13","Higiene escolar"
MONOGRAFIA,"H14","higiene de nuestro cuerpo (personal)"
MONOGRAFIA,"H15","Higiene sexual"
MONOGRAFIA,"H16","Himno nacional"
MONOGRAFIA,"H17","Himno nacional mexicano"
MONOGRAFIA,"H18","Himno del Estado de México"
MONOGRAFIA,"H19","Historia de barco y la navegación"
MONOGRAFIA,"H20","Historia del comercio"
MONOGRAFIA,"H21","Historia del correo"
MONOGRAFIA,"H22","Historia del ferrocarril"
MONOGRAFIA,"H23","Historia del fútbol (football)"
MONOGRAFIA,"H24","Historia del microscopio"
MONOGRAFIA,"H25","Historia del papel y la escritura"
MONOGRAFIA,"H26","Historia del reloj"
MONOGRAFIA,"H27","Historia del transporte"
MONOGRAFIA,"H28","Historia del vestido 1"
MONOGRAFIA,"H29","Historia del vestido 2"
MONOGRAFIA,"H30","Historia del vidrio"
MONOGRAFIA,"H31-A","Historia de la danza"
MONOGRAFIA,"H31-B","Historia de la agricultura"
MONOGRAFIA,"H32","Historia de la biología"
MONOGRAFIA,"H33","Historia de la computadora"
MONOGRAFIA,"H34","Historia de la comunicación"
MONOGRAFIA,"H35","Historia de la física 1"
MONOGRAFIA,"H36","Historia de la física 2"
MONOGRAFIA,"H37","Historia de la ganadería"
MONOGRAFIA,"H38","Historia de la geografía"
MONOGRAFIA,"H39","Historia de la imprenta"
MONOGRAFIA,"H40","Historia de la literatura"
MONOGRAFIA,"H41","Historia de la medicina"
MONOGRAFIA,"H42","Historia de la medicina y sus maravillas 1"
MONOGRAFIA,"H43","Historia de la medicina y sus maravillas 2"
MONOGRAFIA,"H44","Historia de la minería"
MONOGRAFIA,"H45-A","Historia de la química"
MONOGRAFIA,"H45-B","Historia de México"
MONOGRAFIA,"H46","Historia de la radio"
MONOGRAFIA,"H47-A","Historia de la rueda"
MONOGRAFIA,"H47-B","Historia de la tierra"
MONOGRAFIA,"H48","Historia de la televisión"
MONOGRAFIA,"H49","Historia de las armas"
MONOGRAFIA,"H50","Historia de las banderas mexicanas"
MONOGRAFIA,"H51","Historia de las banderas mexicanas"
MONOGRAFIA,"H52","Historia de la bandera nacional"
MONOGRAFIA,"H53","Historia de las comunicaciones"
MONOGRAFIA,"H54","Historia de las matemáticas"
MONOGRAFIA,"H55","Historia y sus divisiones"
MONOGRAFIA,"H56","Hojas, Las"
MONOGRAFIA,"H57","Hombre primitivo"
MONOGRAFIA,"H58","Homínidos, Los"
MONOGRAFIA,"H59","Hongos, Los"
MONOGRAFIA,"H60","Honores a la bandera"
MONOGRAFIA,"H61","Hormonas, Las"
MONOGRAFIA,"H62","Humanismo, El"
MONOGRAFIA,"H63","Huracanes"
MONOGRAFIA,"H64","Huracanes y ciclones"
MONOGRAFIA,"I1","Idiomas del mundo"
MONOGRAFIA,"I2","Ilustración, La"
MONOGRAFIA,"I3","Imperialismo, El"
MONOGRAFIA,"I4","Imperio, El segundo"
MONOGRAFIA,"I5","Imperio bizantino"
MONOGRAFIA,"I6","Imperio turco otomano, El"
MONOGRAFIA,"I7","Impresionismo, El"
MONOGRAFIA,"I8-A","Importancia de conocer el sistema inmunológico, La"
MONOGRAFIA,"I8","Incendios forestales"
MONOGRAFIA,"I9","Independencia de México 2"
MONOGRAFIA,"I10","Independencia de México 3"
MONOGRAFIA,"I11","Indígenas de centro y Sudamérica"
MONOGRAFIA,"I12","Indígenas de Norteamérica"
MONOGRAFIA,"I13","Industria aeronáutica"
MONOGRAFIA,"I14","Industria automotriz"
MONOGRAFIA,"I15","Industria eléctrica en México 1"
MONOGRAFIA,"I16","Industria eléctrica en México 2"
MONOGRAFIA,"I17","Industria extractiva y de transformación"
MONOGRAFIA,"I18","Industria ferrocarrilera"
MONOGRAFIA,"I19","Industria metalúrgica"
MONOGRAFIA,"I20","Industria papelera"
MONOGRAFIA,"I21","Industria pesquera"
MONOGRAFIA,"I22","Industria petrolera"
MONOGRAFIA,"I23","Industria petroquímica"
MONOGRAFIA,"I24","Industria textil"
MONOGRAFIA,"I25","Industria vitivinícola"
MONOGRAFIA,"I26","Industrialización, La"
MONOGRAFIA,"I27","Informe presidencial y transmisión de poderes"
MONOGRAFIA,"I28","Informe presidencial y transmisión de poderes"
MONOGRAFIA,"I29","Independencia y sus antecedentes"
MONOGRAFIA,"I30","Iniciación de la independencia 1"
MONOGRAFIA,"I31","Iniciación de la independencia de México"
MONOGRAFIA,"I32","Influenza (H1N1)"
MONOGRAFIA,"I33","Inquisición, La"
MONOGRAFIA,"I34","Insectos 1, Los"
MONOGRAFIA,"I35","Insectos 2, Los"
MONOGRAFIA,"I36","Instrumentos de laboratorio 1"
MONOGRAFIA,"I37","Instrumentos de laboratorio 2"
MONOGRAFIA,"I38","Instrumental de laboratorio de química, física y biología"
MONOGRAFIA,"I39","Instrumentos de laboratorio de química y biología"
MONOGRAFIA,"I40","Instrumentos musicales 1"
MONOGRAFIA,"I41","Instrumentos musicales 2"
MONOGRAFIA,"I42","Instrumentos musicales 3"
MONOGRAFIA,"I43","Instrumentos musicales 4"
MONOGRAFIA,"I44","Instrumentos musicales"
MONOGRAFIA,"I45","Internet, multimedia y realidad virtual"
MONOGRAFIA,"I46","Intervención francesa"
MONOGRAFIA,"I47","Invasión norteamericana"
MONOGRAFIA,"I48","Inventores 1"
MONOGRAFIA,"I49","Inventores 2"
MONOGRAFIA,"I50","Inversión térmica"
MONOGRAFIA,"I51","Invertebrados, Los"
MONOGRAFIA,"I52","Invierno"
MONOGRAFIA,"I53","Islam, El"
MONOGRAFIA,"J1-A","Jarra del buen beber"
MONOGRAFIA,"J1-B","Japón y su cultura"
MONOGRAFIA,"J3","José Maria Morelos y Pavón 1"
MONOGRAFIA,"J4","José Maria Morelos y Pavón 2 ""Ideario político"""
MONOGRAFIA,"J5","Juguetes de niño"
MONOGRAFIA,"J6","Juguetes de niñas"
MONOGRAFIA,"L1","Lagos, Los"
MONOGRAFIA,"L2","Lenguas y dialectos de México"
MONOGRAFIA,"L3","Ley agraria, La"
MONOGRAFIA,"L4","Leyendas de México"
MONOGRAFIA,"L5","Leyes de Newton y Pascal"
MONOGRAFIA,"L6","Leyes de reforma"
MONOGRAFIA,"L7","Libertadores de América 1"
MONOGRAFIA,"L8","Libertadores de América 2"
MONOGRAFIA,"L9","Limpieza de la ciudad"
MONOGRAFIA,"L10","Limpieza de la ciudad"
MONOGRAFIA,"L11","Lineas imaginarias de la tierra"
MONOGRAFIA,"L12","Literatura contemporánea"
MONOGRAFIA,"L13","Literatura: Épica, lírica y dramática"
MONOGRAFIA,"L14","Literatura: El cuento y la fábula"
MONOGRAFIA,"L15","Literatura: El romanticismo y el realismo"
MONOGRAFIA,"L16","Literatura: El modernismo"
MONOGRAFIA,"L17","Literatura, La novela y el teatro"
MONOGRAFIA,"L18","Literatura española, siglo de oro"
MONOGRAFIA,"L19","Literatura hispanoamericana"
MONOGRAFIA,"L20","Literatura inglesa"
MONOGRAFIA,"L21","Literatura mexicana"
MONOGRAFIA,"L22","Literatura universal"
MONOGRAFIA,"L23","Llanuras y mesetas"
MONOGRAFIA,"L24","Localidad, entidad y municipio"
MONOGRAFIA,"L25","Lógica y conjuntos"
MONOGRAFIA,"L26","Luis Pasteur"
MONOGRAFIA,"L27","Luna, La"
MONOGRAFIA,"M1","Madera y sus derivados"
MONOGRAFIA,"M2","Madero y Pino Suárez"
MONOGRAFIA,"M3","Magnetismo, El"
MONOGRAFIA,"M4-A","Maíz y sus derivados"
MONOGRAFIA,"M4-B","Maltrato a menores, El"
MONOGRAFIA,"M5","Mamíferos 1, Los"
MONOGRAFIA,"M6","Mamíferos 2, Los"
MONOGRAFIA,"M7","Mamíferos marinos"
MONOGRAFIA,"M8","Manglar, El"
MONOGRAFIA,"M9","Máquina de escribir"
MONOGRAFIA,"M10","Máquina de vapor, La"
MONOGRAFIA,"M11","Máquina de vapor, La"
MONOGRAFIA,"M12","Máquinas simples y compuestas"
MONOGRAFIA,"M13","Maquinaria de trabajo"
MONOGRAFIA,"M14","Mapamundi"
MONOGRAFIA,"M15","Mar abisal, Geografía física?"
MONOGRAFIA,"M16","Mar, Fuente de vida"
MONOGRAFIA,"M17","Maravillas del mundo, Las"
MONOGRAFIA,"M18","Maravillas de la medicina moderna"
MONOGRAFIA,"M19","Mares y océanos (Mar y región marina)"
MONOGRAFIA,"M20","Mariposas, Las"
MONOGRAFIA,"M21","Mariposas, Las"
MONOGRAFIA,"M22","Mariposa monarca, La"
MONOGRAFIA,"M23","Materia y energía (Estados físicos)"
MONOGRAFIA,"M24","Materia: Propiedades de los cuerpos"
MONOGRAFIA,"M25","Matorral, El"
MONOGRAFIA,"M26","Medicina de los antiguos mexicanos"
MONOGRAFIA,"M27","Medición del tiempo, La"
MONOGRAFIA,"M28","Médicos y biólogos 1"
MONOGRAFIA,"M29","Médicos y biólogos 2"
MONOGRAFIA,"M30-A","Medidas de seguridad"
MONOGRAFIA,"M30-B","Mediterráneo, El"
MONOGRAFIA,"M31","Menstruación, La"
MONOGRAFIA,"M32","Mesoamérica"
MONOGRAFIA,"M33","Mesoamérica (Culturas prehispánicas)"
MONOGRAFIA,"M34","Mesopotamia"
MONOGRAFIA,"M35","Mesopotamia"
MONOGRAFIA,"M36","Melchor Ocampo"
MONOGRAFIA,"M37","Metabolismo"
MONOGRAFIA,"M38","Metamorfosis de la rana"
MONOGRAFIA,"M39","Metazoarios, Los"
MONOGRAFIA,"M40-A","México actual"
MONOGRAFIA,"M40-B","México y su gran diversidad cultural"
MONOGRAFIA,"M41","México contemporáneo 1"
MONOGRAFIA,"M42","México contemporáneo 2"
MONOGRAFIA,"M43","México contemporáneo 3"
MONOGRAFIA,"M44-A","México independiente"
MONOGRAFIA,"M44-B1","México moderno 1"
MONOGRAFIA,"M44-B2","México moderno 2"
MONOGRAFIA,"M45","México prehispánico"
MONOGRAFIA,"M46","Mezclas homogéneas y heterogéneas"
MONOGRAFIA,"M47","Microbios y bacilos"
MONOGRAFIA,"M48","Microscopios compuestos"
MONOGRAFIA,"M49","Microscopios electrónicos"
MONOGRAFIA,"M50","Microorganismos y la salud"
MONOGRAFIA,"M51","Miguel de Cervantes de Saavedra"
MONOGRAFIA,"M52","Miguel hidalgo y costilla"
MONOGRAFIA,"M53","Minerales metálicos 1"
MONOGRAFIA,"M54","Minerales metálicos 2"
MONOGRAFIA,"M55","Minerales no metálicos"
MONOGRAFIA,"M56","Minería en México"
MONOGRAFIA,"M57","Misioneros"
MONOGRAFIA,"M58","Mitología grecorromana"
MONOGRAFIA,"M59","Modernismo, El. Pintura"
MONOGRAFIA,"M60","Molécula"
MONOGRAFIA,"M61","Moluscos"
MONOGRAFIA,"M62","Monarquía"
MONOGRAFIA,"M63","Monedas mexicanas 1"
MONOGRAFIA,"M64","Monedas mexicanas 2"
MONOGRAFIA,"M65","Montañas"
MONOGRAFIA,"M66","Montañas (Montañas, lagos, mares y costas)"
MONOGRAFIA,"M67","Monumentos nacionales"
MONOGRAFIA,"M68","Monzones"
MONOGRAFIA,"M69","Motor de combustión interna"
MONOGRAFIA,"M70","Movimientos de rotación"
MONOGRAFIA,"M71","Movimientos de traslación"
MONOGRAFIA,"M72","Movimientos migratorios"
MONOGRAFIA,"M73","Movimiento estudiantil de 1968 2 de octubre"
MONOGRAFIA,"M74","Movimiento obrero"
MONOGRAFIA,"M75","Mujeres célebres"
MONOGRAFIA,"M76","Municipio"
MONOGRAFIA,"M77-A","Muralismo"
MONOGRAFIA,"M77-B","Muro de Berlín"
MONOGRAFIA,"M78","Músculos"
MONOGRAFIA,"M79","Museos nacionales"
MONOGRAFIA,"M80","Músicos internacionales"
MONOGRAFIA,"M81","Músicos mexicanos"
MONOGRAFIA,"M82","Musgos, hepáticas y helechos"
MONOGRAFIA,"N1","Naciones unidas 1"
MONOGRAFIA,"N2","Naciones unidas 2"
MONOGRAFIA,"N3","Naciones unidas"
MONOGRAFIA,"N4","Nahoas (Tribus nahuatlacas) (Tribus de habla Náhuatl)"
MONOGRAFIA,"N5-A","Napoleón Bonaparte"
MONOGRAFIA,"N5-B","Navidad y posadas"
MONOGRAFIA,"N6","Niños héroes"
MONOGRAFIA,"N7","Niños héroes"
MONOGRAFIA,"N8","Niños héroes"
MONOGRAFIA,"N10","Nómadas y sedentarios"
MONOGRAFIA,"N11","Nubes, Las"
MONOGRAFIA,"N12","Números, Los"
MONOGRAFIA,"N13","Números a través de los siglos"
MONOGRAFIA,"N14","Números del 1 al 100"
MONOGRAFIA,"N15","Números romanos, Los"
MONOGRAFIA,"N16","Números romanos, Los"
MONOGRAFIA,"N17","Nutrición, La"
MONOGRAFIA,"O1-A","Obesidad"
MONOGRAFIA,"O1-B","Obesidad infantil"
MONOGRAFIA,"O2","Objetos típicos mexicanos 1"
MONOGRAFIA,"O3","Objetos típicos de México 1"
MONOGRAFIA,"O4","Objetos típicos mexicanos 2"
MONOGRAFIA,"O5","Objetos típicos mexicanos 3"
MONOGRAFIA,"O6","Obligaciones de los niños y las niñas"
MONOGRAFIA,"O7","Oceanía, Mapa político"
MONOGRAFIA,"O9","Oído, El"
MONOGRAFIA,"O10","Oído, El"
MONOGRAFIA,"O11","Olfato, El"
MONOGRAFIA,"O12","Olimpiadas, Las"
MONOGRAFIA,"O13","Olimpiadas, Las"
MONOGRAFIA,"O14","Omnívoros, Los"
MONOGRAFIA,"O15","Óptica, La"
MONOGRAFIA,"O16","Organización de estados americanos"
MONOGRAFIA,"O17","Organismos eucariotas y procariotas"
MONOGRAFIA,"O18","Organismos internacionales"
MONOGRAFIA,"O19","Organismos unicelulares y pluricelulares"
MONOGRAFIA,"O20","Orientación, La"
MONOGRAFIA,"O21","Origen del hombre americano"
MONOGRAFIA,"O22","Origen y formación de la tierra"
MONOGRAFIA,"O23","Origen y usos del maíz"
MONOGRAFIA,"O24","Orquesta sinfónica"
MONOGRAFIA,"O25","Otomíes y mazahuas"
MONOGRAFIA,"O26","Otoño"
MONOGRAFIA,"O27","Ovíparos"
MONOGRAFIA,"O28","Ovíparos y vivíparos"
MONOGRAFIA,"O29","Oxígeno e hidrógeno"
MONOGRAFIA,"P1","Palancas, Las"
MONOGRAFIA,"P2","Pangeas"
MONOGRAFIA,"P3","Partidos políticos"
MONOGRAFIA,"P4-A","Parto, El"
MONOGRAFIA,"P4-B","Patrimonio cultural"
MONOGRAFIA,"P4-C","Patrimonio natural"
MONOGRAFIA,"P5","Pastizales, Los"
MONOGRAFIA,"P6","Peces 1"
MONOGRAFIA,"P7","Peces 1"
MONOGRAFIA,"P8","Peces 1"
MONOGRAFIA,"P9","Peces"
MONOGRAFIA,"P10","Peces 2"
MONOGRAFIA,"P11","Peces 2"
MONOGRAFIA,"P12","Peces 2"
MONOGRAFIA,"P13","Peces raros No. 2"
MONOGRAFIA,"P14","Persas y medos"
MONOGRAFIA,"P15","Personas con capacidades diferentes"
MONOGRAFIA,"P16","Personajes de la revolución mexicana"
MONOGRAFIA,"P17","Personajes ilustres de Nuevo León"
MONOGRAFIA,"P18","Periodo cuaternario"
MONOGRAFIA,"P19","Perú"
MONOGRAFIA,"P20","Petróleos mexicanos"
MONOGRAFIA,"P21","Piedras preciosas"
MONOGRAFIA,"P22","Piel, La"
MONOGRAFIA,"P23","Pintores 1"
MONOGRAFIA,"P24","Pintores 2"
MONOGRAFIA,"P25","Pintores 3"
MONOGRAFIA,"P26-A","Pintores y artistas"
MONOGRAFIA,"P26-B","Pinturas rupestres"
MONOGRAFIA,"P27-A","Pirámide alimentaria"
MONOGRAFIA,"P27-B","Pirámides del mundo"
MONOGRAFIA,"P28","Placas tectónicas, Las"
MONOGRAFIA,"P29","Plan de Ayala"
MONOGRAFIA,"P30","Plan de Iguala y Ayutla"
MONOGRAFIA,"P31","Plan de Guadalupe"
MONOGRAFIA,"P32","Plan de Guadalupe"
MONOGRAFIA,"P33","Planes de México"
MONOGRAFIA,"P34","Plan de San Luis"
MONOGRAFIA,"P35","Planes y tratados de México"
MONOGRAFIA,"P36","Planetas, Los"
MONOGRAFIA,"P37","Planeta tierra, El"
MONOGRAFIA,"P38","Planificación familiar"
MONOGRAFIA,"P39","Planilla didáctica 1"
MONOGRAFIA,"P40","Planilla didáctica 2"
MONOGRAFIA,"P41","Planisferio, mapa político"
MONOGRAFIA,"P42","Planisferio, mapa físico"
MONOGRAFIA,"P43","Planta, La"
MONOGRAFIA,"P44","Plantas acuáticas"
MONOGRAFIA,"P45","Plantas comestibles"
MONOGRAFIA,"P46","Plantas en peligro de extinción"
MONOGRAFIA,"P47","Plantas en peligro de extinción"
MONOGRAFIA,"P48","Plantas industriales"
MONOGRAFIA,"P49","Plantas industriales 1"
MONOGRAFIA,"P50","Plantas industriales 2"
MONOGRAFIA,"P51","Plantas industriales 3"
MONOGRAFIA,"P52","Plantas medicinales"
MONOGRAFIA,"P53","Plantas medicinales 1"
MONOGRAFIA,"P54","Plantas medicinales 2"
MONOGRAFIA,"P55","Plantas medicinales 1"
MONOGRAFIA,"P56-A","Plantas medicinales 2"
MONOGRAFIA,"P56-B","Plato del buen comer, El"
MONOGRAFIA,"P57","Porfiriato 1"
MONOGRAFIA,"P58","Porfiriato 2"
MONOGRAFIA,"P59","Porfirio Díaz en la intervención francesa"
MONOGRAFIA,"P60","Pradera, La"
MONOGRAFIA,"P61","Preclásico en el valle de México"
MONOGRAFIA,"P62","Prehistoria: era Cenozoica"
MONOGRAFIA,"P63","Prehistoria: Era Mesozoica"
MONOGRAFIA,"P64","Prehistoria: Era paleozoica"
MONOGRAFIA,"P65","Prehistoria: era precámbrica"
MONOGRAFIA,"P66","Premios nobel de medicina"
MONOGRAFIA,"P67","Presidentes de México 1"
MONOGRAFIA,"P68","Presidentes de México 2"
MONOGRAFIA,"P69","Presión y sus aplicaciones"
MONOGRAFIA,"P70","Prevención de accidentes"
MONOGRAFIA,"P71","Primates, Los"
MONOGRAFIA,"P72","Primavera"
MONOGRAFIA,"P73","Primera guerra mundial"
MONOGRAFIA,"P74","Primero de mayo, día del trabajo"
MONOGRAFIA,"P75","Primeros auxilios"
MONOGRAFIA,"P76","Primeros pobladores de México"
MONOGRAFIA,"P77","Principales artículos de la constitución"
MONOGRAFIA,"P78","Problemas sociales"
MONOGRAFIA,"P79","Producción agropecuaria de la República Mexicana"
MONOGRAFIA,"P80","Profesiones"
MONOGRAFIA,"P81","Protección civil"
MONOGRAFIA,"P82","Protozoarios, Los"
MONOGRAFIA,"P83","Protozoarios y Metazoarios"
MONOGRAFIA,"P84","Prostitución"
MONOGRAFIA,"P85","Proyección cartográfica"
MONOGRAFIA,"Q1","Química inorgánica"
MONOGRAFIA,"Q2","Química orgánica"
MONOGRAFIA,"R1","Rabia (Hidrofobia, La)"
MONOGRAFIA,"R2","Radiactividad"
MONOGRAFIA,"R3","Ramas de la biología"
MONOGRAFIA,"R4","Raíz"
MONOGRAFIA,"R5","Razas humanas 1"
MONOGRAFIA,"R6","Razas humanas 2"
MONOGRAFIA,"R7","Razas de perros 1"
MONOGRAFIA,"R8","Razas de perros 2"
MONOGRAFIA,"R9","Realismo, El"
MONOGRAFIA,"R10","Reciclaje, El"
MONOGRAFIA,"R11","Recursos naturales de México"
MONOGRAFIA,"R12-A","Recursos naturales renovables y no renovables"
MONOGRAFIA,"R12-B","Redes sociales (17 de mayo, Día mundial de las telecomunicaciones y la sociedad de la información)"
MONOGRAFIA,"R13","Reforestación, La"
MONOGRAFIA,"R14","Regiones naturales"
MONOGRAFIA,"R15","Regiones naturales de México"
MONOGRAFIA,"R16","Regiones naturales - El desierto"
MONOGRAFIA,"R17","Regiones naturales - El monzón"
MONOGRAFIA,"R18","Regiones naturales - La sabana"
MONOGRAFIA,"R19","Regiones naturales - La tundra"
MONOGRAFIA,"R20","Regiones naturales - Zona mediterránea"
MONOGRAFIA,"R21","Reglamentación y uso de la bandera"
MONOGRAFIA,"R22","Reino animal"
MONOGRAFIA,"R23-A","Reino mineral"
MONOGRAFIA,"R23-B","Reino unido de Gran Bretaña"
MONOGRAFIA,"R24-A","Reino vegetal"
MONOGRAFIA,"R25","Reino vegetal 2"
MONOGRAFIA,"R26","Relaciones entre las ciencias naturales"
MONOGRAFIA,"R27-A","Relieve terrestre"
MONOGRAFIA,"R27-B","Religiones, Las"
MONOGRAFIA,"R28","Renacimiento, El"
MONOGRAFIA,"R29","Renacimiento en Europa"
MONOGRAFIA,"R30","Reproducción de los seres: El hombre"
MONOGRAFIA,"R31","Reproducción de las plantas"
MONOGRAFIA,"R32","Reproducción de los animales"
MONOGRAFIA,"R33","Reproducción de los seres vivos"
MONOGRAFIA,"R34","Reptiles y anfibios"
MONOGRAFIA,"R35","República, La"
MONOGRAFIA,"R36","República mexicana, División política"
MONOGRAFIA,"R37","República mexicana, Mapa físico"
MONOGRAFIA,"R38","Respiración, La"
MONOGRAFIA,"R39","Revolución constitucionalista"
MONOGRAFIA,"R40","Revolución china"
MONOGRAFIA,"R41-A","Revolución cubana"
MONOGRAFIA,"R41-B","Revolución francesa"
MONOGRAFIA,"R42","Revolución industrial"
MONOGRAFIA,"R43","Revolución inglesa"
MONOGRAFIA,"R44","Revolución mexicana 1"
MONOGRAFIA,"R45","Revolución mexicana 2"
MONOGRAFIA,"R46","Revolución rusa"
MONOGRAFIA,"R47","Reyes aztecas, Los"
MONOGRAFIA,"R48","Ríos, Los"
MONOGRAFIA,"R49","Rocas, Las"
MONOGRAFIA,"R50","Rocas, Las"
MONOGRAFIA,"R51","Rocas y minerales, piedras preciosas y decorativas"
MONOGRAFIA,"R53","Roma: La república"
MONOGRAFIA,"R54","Roma: El imperio"
MONOGRAFIA,"R55","Roma: La decadencia"
MONOGRAFIA,"R56","Romanticismo, El"
MONOGRAFIA,"R57","Rondas y cuentos infantiles"
MONOGRAFIA,"R58","Rotación y translación de la tierra"
MONOGRAFIA,"S1","Sabana, La"
MONOGRAFIA,"S2","Sangre, La"
